timestamp,sensor_type,sensor_id,value
2025-10-03 06:15:00,temperature,temp_1,21.35
2025-10-03 06:15:00,temperature,temp_2,21.2
2025-10-03 06:15:00,temperature,temp_3,21.69
2025-10-03 06:15:00,luminosity,light_1,18.8
2025-10-03 06:15:00,luminosity,light_2,39.9
2025-10-03 06:15:00,luminosity,light_3,6.3
2025-10-03 06:15:00,occupancy,occ_1,0.0
2025-10-03 06:15:00,occupancy,occ_2,0.0
2025-10-03 06:15:00,occupancy,occ_3,0.0
2025-10-03 06:15:00,occupancy,occ_4,0.0
2025-10-03 06:15:00,occupancy,occ_5,0.0
2025-10-03 06:30:00,temperature,temp_1,20.3
2025-10-03 06:30:00,temperature,temp_2,20.87
2025-10-03 06:30:00,temperature,temp_3,20.47
2025-10-03 06:30:00,luminosity,light_1,19.9
2025-10-03 06:30:00,luminosity,light_2,25.0
2025-10-03 06:30:00,luminosity,light_3,0.0
2025-10-03 06:30:00,occupancy,occ_1,0.0
2025-10-03 06:30:00,occupancy,occ_2,1.0
2025-10-03 06:30:00,occupancy,occ_3,0.0
2025-10-03 06:30:00,occupancy,occ_4,0.0
2025-10-03 06:30:00,occupancy,occ_5,0.0
2025-10-03 06:45:00,temperature,temp_1,21.4
2025-10-03 06:45:00,temperature,temp_2,21.31
2025-10-03 06:45:00,temperature,temp_3,21.08
2025-10-03 06:45:00,luminosity,light_1,33.3
2025-10-03 06:45:00,luminosity,light_2,13.4
2025-10-03 06:45:00,luminosity,light_3,2.9
2025-10-03 06:45:00,occupancy,occ_1,0.0
2025-10-03 06:45:00,occupancy,occ_2,0.0
2025-10-03 06:45:00,occupancy,occ_3,0.0
2025-10-03 06:45:00,occupancy,occ_4,0.0
2025-10-03 06:45:00,occupancy,occ_5,1.0
2025-10-03 07:00:00,temperature,temp_1,20.31
2025-10-03 07:00:00,temperature,temp_2,21.13
2025-10-03 07:00:00,temperature,temp_3,22.0
2025-10-03 07:00:00,luminosity,light_1,74.0
2025-10-03 07:00:00,luminosity,light_2,131.2
2025-10-03 07:00:00,luminosity,light_3,75.3
2025-10-03 07:00:00,occupancy,occ_1,0.0
2025-10-03 07:00:00,occupancy,occ_2,0.0
2025-10-03 07:00:00,occupancy,occ_3,0.0
2025-10-03 07:00:00,occupancy,occ_4,0.0
2025-10-03 07:00:00,occupancy,occ_5,0.0
2025-10-03 07:15:00,temperature,temp_1,21.42
2025-10-03 07:15:00,temperature,temp_2,21.94
2025-10-03 07:15:00,temperature,temp_3,22.04
2025-10-03 07:15:00,luminosity,light_1,88.5
2025-10-03 07:15:00,luminosity,light_2,98.9
2025-10-03 07:15:00,luminosity,light_3,107.1
2025-10-03 07:15:00,occupancy,occ_1,1.0
2025-10-03 07:15:00,occupancy,occ_2,0.0
2025-10-03 07:15:00,occupancy,occ_3,0.0
2025-10-03 07:15:00,occupancy,occ_4,0.0
2025-10-03 07:15:00,occupancy,occ_5,0.0
2025-10-03 07:30:00,temperature,temp_1,21.26
2025-10-03 07:30:00,temperature,temp_2,21.21
2025-10-03 07:30:00,temperature,temp_3,21.14
2025-10-03 07:30:00,luminosity,light_1,103.6
2025-10-03 07:30:00,luminosity,light_2,111.7
2025-10-03 07:30:00,luminosity,light_3,79.9
2025-10-03 07:30:00,occupancy,occ_1,0.0
2025-10-03 07:30:00,occupancy,occ_2,0.0
2025-10-03 07:30:00,occupancy,occ_3,1.0
2025-10-03 07:30:00,occupancy,occ_4,0.0
2025-10-03 07:30:00,occupancy,occ_5,0.0
2025-10-03 07:45:00,temperature,temp_1,21.17
2025-10-03 07:45:00,temperature,temp_2,21.8
2025-10-03 07:45:00,temperature,temp_3,21.49
2025-10-03 07:45:00,luminosity,light_1,58.2
2025-10-03 07:45:00,luminosity,light_2,84.3
2025-10-03 07:45:00,luminosity,light_3,115.2
2025-10-03 07:45:00,occupancy,occ_1,0.0
2025-10-03 07:45:00,occupancy,occ_2,0.0
2025-10-03 07:45:00,occupancy,occ_3,0.0
2025-10-03 07:45:00,occupancy,occ_4,0.0
2025-10-03 07:45:00,occupancy,occ_5,0.0
2025-10-03 08:00:00,temperature,temp_1,22.25
2025-10-03 08:00:00,temperature,temp_2,22.09
2025-10-03 08:00:00,temperature,temp_3,21.26
2025-10-03 08:00:00,luminosity,light_1,345.7
2025-10-03 08:00:00,luminosity,light_2,372.2
2025-10-03 08:00:00,luminosity,light_3,348.8
2025-10-03 08:00:00,occupancy,occ_1,1.0
2025-10-03 08:00:00,occupancy,occ_2,0.0
2025-10-03 08:00:00,occupancy,occ_3,0.0
2025-10-03 08:00:00,occupancy,occ_4,1.0
2025-10-03 08:00:00,occupancy,occ_5,1.0
2025-10-03 08:15:00,temperature,temp_1,21.9
2025-10-03 08:15:00,temperature,temp_2,21.58
2025-10-03 08:15:00,temperature,temp_3,22.02
2025-10-03 08:15:00,luminosity,light_1,364.1
2025-10-03 08:15:00,luminosity,light_2,386.8
2025-10-03 08:15:00,luminosity,light_3,371.0
2025-10-03 08:15:00,occupancy,occ_1,1.0
2025-10-03 08:15:00,occupancy,occ_2,1.0
2025-10-03 08:15:00,occupancy,occ_3,1.0
2025-10-03 08:15:00,occupancy,occ_4,0.0
2025-10-03 08:15:00,occupancy,occ_5,1.0
2025-10-03 08:30:00,temperature,temp_1,21.66
2025-10-03 08:30:00,temperature,temp_2,22.14
2025-10-03 08:30:00,temperature,temp_3,21.69
2025-10-03 08:30:00,luminosity,light_1,347.6
2025-10-03 08:30:00,luminosity,light_2,362.7
2025-10-03 08:30:00,luminosity,light_3,375.5
2025-10-03 08:30:00,occupancy,occ_1,0.0
2025-10-03 08:30:00,occupancy,occ_2,1.0
2025-10-03 08:30:00,occupancy,occ_3,1.0
2025-10-03 08:30:00,occupancy,occ_4,1.0
2025-10-03 08:30:00,occupancy,occ_5,0.0
2025-10-03 08:45:00,temperature,temp_1,21.56
2025-10-03 08:45:00,temperature,temp_2,22.28
2025-10-03 08:45:00,temperature,temp_3,22.77
2025-10-03 08:45:00,luminosity,light_1,339.2
2025-10-03 08:45:00,luminosity,light_2,330.0
2025-10-03 08:45:00,luminosity,light_3,381.3
2025-10-03 08:45:00,occupancy,occ_1,1.0
2025-10-03 08:45:00,occupancy,occ_2,0.0
2025-10-03 08:45:00,occupancy,occ_3,1.0
2025-10-03 08:45:00,occupancy,occ_4,0.0
2025-10-03 08:45:00,occupancy,occ_5,0.0
2025-10-03 09:00:00,temperature,temp_1,23.28
2025-10-03 09:00:00,temperature,temp_2,22.53
2025-10-03 09:00:00,temperature,temp_3,21.43
2025-10-03 09:00:00,luminosity,light_1,532.3
2025-10-03 09:00:00,luminosity,light_2,617.6
2025-10-03 09:00:00,luminosity,light_3,599.7
2025-10-03 09:00:00,occupancy,occ_1,1.0
2025-10-03 09:00:00,occupancy,occ_2,0.0
2025-10-03 09:00:00,occupancy,occ_3,1.0
2025-10-03 09:00:00,occupancy,occ_4,1.0
2025-10-03 09:00:00,occupancy,occ_5,0.0
2025-10-03 09:15:00,temperature,temp_1,23.1
2025-10-03 09:15:00,temperature,temp_2,22.63
2025-10-03 09:15:00,temperature,temp_3,22.68
2025-10-03 09:15:00,luminosity,light_1,620.5
2025-10-03 09:15:00,luminosity,light_2,566.0
2025-10-03 09:15:00,luminosity,light_3,590.6
2025-10-03 09:15:00,occupancy,occ_1,1.0
2025-10-03 09:15:00,occupancy,occ_2,0.0
2025-10-03 09:15:00,occupancy,occ_3,1.0
2025-10-03 09:15:00,occupancy,occ_4,0.0
2025-10-03 09:15:00,occupancy,occ_5,1.0
2025-10-03 09:30:00,temperature,temp_1,22.77
2025-10-03 09:30:00,temperature,temp_2,22.26
2025-10-03 09:30:00,temperature,temp_3,24.48
2025-10-03 09:30:00,luminosity,light_1,561.6
2025-10-03 09:30:00,luminosity,light_2,573.7
2025-10-03 09:30:00,luminosity,light_3,629.3
2025-10-03 09:30:00,occupancy,occ_1,1.0
2025-10-03 09:30:00,occupancy,occ_2,1.0
2025-10-03 09:30:00,occupancy,occ_3,1.0
2025-10-03 09:30:00,occupancy,occ_4,0.0
2025-10-03 09:30:00,occupancy,occ_5,1.0
2025-10-03 09:45:00,temperature,temp_1,22.2
2025-10-03 09:45:00,temperature,temp_2,22.83
2025-10-03 09:45:00,temperature,temp_3,22.73
2025-10-03 09:45:00,luminosity,light_1,588.2
2025-10-03 09:45:00,luminosity,light_2,585.1
2025-10-03 09:45:00,luminosity,light_3,569.7
2025-10-03 09:45:00,occupancy,occ_1,0.0
2025-10-03 09:45:00,occupancy,occ_2,1.0
2025-10-03 09:45:00,occupancy,occ_3,1.0
2025-10-03 09:45:00,occupancy,occ_4,1.0
2025-10-03 09:45:00,occupancy,occ_5,0.0
2025-10-03 10:00:00,temperature,temp_1,23.21
2025-10-03 10:00:00,temperature,temp_2,23.63
2025-10-03 10:00:00,temperature,temp_3,23.4
2025-10-03 10:00:00,luminosity,light_1,764.2
2025-10-03 10:00:00,luminosity,light_2,774.9
2025-10-03 10:00:00,luminosity,light_3,794.4
2025-10-03 10:00:00,occupancy,occ_1,1.0
2025-10-03 10:00:00,occupancy,occ_2,0.0
2025-10-03 10:00:00,occupancy,occ_3,1.0
2025-10-03 10:00:00,occupancy,occ_4,1.0
2025-10-03 10:00:00,occupancy,occ_5,0.0
2025-10-03 10:15:00,temperature,temp_1,22.29
2025-10-03 10:15:00,temperature,temp_2,23.96
2025-10-03 10:15:00,temperature,temp_3,22.86
2025-10-03 10:15:00,luminosity,light_1,758.3
2025-10-03 10:15:00,luminosity,light_2,766.5
2025-10-03 10:15:00,luminosity,light_3,760.3
2025-10-03 10:15:00,occupancy,occ_1,1.0
2025-10-03 10:15:00,occupancy,occ_2,1.0
2025-10-03 10:15:00,occupancy,occ_3,1.0
2025-10-03 10:15:00,occupancy,occ_4,1.0
2025-10-03 10:15:00,occupancy,occ_5,0.0
2025-10-03 10:30:00,temperature,temp_1,22.34
2025-10-03 10:30:00,temperature,temp_2,22.97
2025-10-03 10:30:00,temperature,temp_3,23.73
2025-10-03 10:30:00,luminosity,light_1,796.7
2025-10-03 10:30:00,luminosity,light_2,755.9
2025-10-03 10:30:00,luminosity,light_3,788.1
2025-10-03 10:30:00,occupancy,occ_1,0.0
2025-10-03 10:30:00,occupancy,occ_2,1.0
2025-10-03 10:30:00,occupancy,occ_3,0.0
2025-10-03 10:30:00,occupancy,occ_4,0.0
2025-10-03 10:30:00,occupancy,occ_5,0.0
2025-10-03 10:45:00,temperature,temp_1,23.17
2025-10-03 10:45:00,temperature,temp_2,22.23
2025-10-03 10:45:00,temperature,temp_3,22.32
2025-10-03 10:45:00,luminosity,light_1,799.0
2025-10-03 10:45:00,luminosity,light_2,755.9
2025-10-03 10:45:00,luminosity,light_3,780.8
2025-10-03 10:45:00,occupancy,occ_1,1.0
2025-10-03 10:45:00,occupancy,occ_2,1.0
2025-10-03 10:45:00,occupancy,occ_3,1.0
2025-10-03 10:45:00,occupancy,occ_4,0.0
2025-10-03 10:45:00,occupancy,occ_5,0.0
2025-10-03 11:00:00,temperature,temp_1,23.29
2025-10-03 11:00:00,temperature,temp_2,23.27
2025-10-03 11:00:00,temperature,temp_3,22.67
2025-10-03 11:00:00,luminosity,light_1,936.4
2025-10-03 11:00:00,luminosity,light_2,898.2
2025-10-03 11:00:00,luminosity,light_3,907.1
2025-10-03 11:00:00,occupancy,occ_1,0.0
2025-10-03 11:00:00,occupancy,occ_2,1.0
2025-10-03 11:00:00,occupancy,occ_3,0.0
2025-10-03 11:00:00,occupancy,occ_4,0.0
2025-10-03 11:00:00,occupancy,occ_5,0.0
2025-10-03 11:15:00,temperature,temp_1,23.15
2025-10-03 11:15:00,temperature,temp_2,23.19
2025-10-03 11:15:00,temperature,temp_3,23.84
2025-10-03 11:15:00,luminosity,light_1,928.6
2025-10-03 11:15:00,luminosity,light_2,978.3
2025-10-03 11:15:00,luminosity,light_3,923.8
2025-10-03 11:15:00,occupancy,occ_1,1.0
2025-10-03 11:15:00,occupancy,occ_2,1.0
2025-10-03 11:15:00,occupancy,occ_3,0.0
2025-10-03 11:15:00,occupancy,occ_4,1.0
2025-10-03 11:15:00,occupancy,occ_5,0.0
2025-10-03 11:30:00,temperature,temp_1,23.56
2025-10-03 11:30:00,temperature,temp_2,23.41
2025-10-03 11:30:00,temperature,temp_3,23.96
2025-10-03 11:30:00,luminosity,light_1,932.6
2025-10-03 11:30:00,luminosity,light_2,912.6
2025-10-03 11:30:00,luminosity,light_3,936.5
2025-10-03 11:30:00,occupancy,occ_1,1.0
2025-10-03 11:30:00,occupancy,occ_2,0.0
2025-10-03 11:30:00,occupancy,occ_3,1.0
2025-10-03 11:30:00,occupancy,occ_4,0.0
2025-10-03 11:30:00,occupancy,occ_5,0.0
2025-10-03 11:45:00,temperature,temp_1,23.64
2025-10-03 11:45:00,temperature,temp_2,22.87
2025-10-03 11:45:00,temperature,temp_3,23.41
2025-10-03 11:45:00,luminosity,light_1,949.4
2025-10-03 11:45:00,luminosity,light_2,880.1
2025-10-03 11:45:00,luminosity,light_3,923.9
2025-10-03 11:45:00,occupancy,occ_1,1.0
2025-10-03 11:45:00,occupancy,occ_2,1.0
2025-10-03 11:45:00,occupancy,occ_3,1.0
2025-10-03 11:45:00,occupancy,occ_4,1.0
2025-10-03 11:45:00,occupancy,occ_5,1.0
2025-10-03 12:00:00,temperature,temp_1,23.31
2025-10-03 12:00:00,temperature,temp_2,24.11
2025-10-03 12:00:00,temperature,temp_3,23.34
2025-10-03 12:00:00,luminosity,light_1,948.6
2025-10-03 12:00:00,luminosity,light_2,980.5
2025-10-03 12:00:00,luminosity,light_3,981.3
2025-10-03 12:00:00,occupancy,occ_1,1.0
2025-10-03 12:00:00,occupancy,occ_2,0.0
2025-10-03 12:00:00,occupancy,occ_3,1.0
2025-10-03 12:00:00,occupancy,occ_4,1.0
2025-10-03 12:00:00,occupancy,occ_5,1.0
2025-10-03 12:15:00,temperature,temp_1,23.21
2025-10-03 12:15:00,temperature,temp_2,23.1
2025-10-03 12:15:00,temperature,temp_3,23.35
2025-10-03 12:15:00,luminosity,light_1,991.4
2025-10-03 12:15:00,luminosity,light_2,985.9
2025-10-03 12:15:00,luminosity,light_3,1001.3
2025-10-03 12:15:00,occupancy,occ_1,1.0
2025-10-03 12:15:00,occupancy,occ_2,0.0
2025-10-03 12:15:00,occupancy,occ_3,1.0
2025-10-03 12:15:00,occupancy,occ_4,1.0
2025-10-03 12:15:00,occupancy,occ_5,0.0
2025-10-03 12:30:00,temperature,temp_1,23.45
2025-10-03 12:30:00,temperature,temp_2,23.58
2025-10-03 12:30:00,temperature,temp_3,23.18
2025-10-03 12:30:00,luminosity,light_1,965.4
2025-10-03 12:30:00,luminosity,light_2,973.5
2025-10-03 12:30:00,luminosity,light_3,994.8
2025-10-03 12:30:00,occupancy,occ_1,1.0
2025-10-03 12:30:00,occupancy,occ_2,1.0
2025-10-03 12:30:00,occupancy,occ_3,0.0
2025-10-03 12:30:00,occupancy,occ_4,1.0
2025-10-03 12:30:00,occupancy,occ_5,0.0
2025-10-03 12:45:00,temperature,temp_1,23.75
2025-10-03 12:45:00,temperature,temp_2,22.97
2025-10-03 12:45:00,temperature,temp_3,23.68
2025-10-03 12:45:00,luminosity,light_1,996.6
2025-10-03 12:45:00,luminosity,light_2,1000.8
2025-10-03 12:45:00,luminosity,light_3,1017.0
2025-10-03 12:45:00,occupancy,occ_1,1.0
2025-10-03 12:45:00,occupancy,occ_2,1.0
2025-10-03 12:45:00,occupancy,occ_3,1.0
2025-10-03 12:45:00,occupancy,occ_4,0.0
2025-10-03 12:45:00,occupancy,occ_5,1.0
2025-10-03 13:00:00,temperature,temp_1,23.84
2025-10-03 13:00:00,temperature,temp_2,22.86
2025-10-03 13:00:00,temperature,temp_3,23.37
2025-10-03 13:00:00,luminosity,light_1,1033.5
2025-10-03 13:00:00,luminosity,light_2,1013.3
2025-10-03 13:00:00,luminosity,light_3,971.6
2025-10-03 13:00:00,occupancy,occ_1,1.0
2025-10-03 13:00:00,occupancy,occ_2,1.0
2025-10-03 13:00:00,occupancy,occ_3,1.0
2025-10-03 13:00:00,occupancy,occ_4,0.0
2025-10-03 13:00:00,occupancy,occ_5,0.0
2025-10-03 13:15:00,temperature,temp_1,23.15
2025-10-03 13:15:00,temperature,temp_2,22.74
2025-10-03 13:15:00,temperature,temp_3,23.77
2025-10-03 13:15:00,luminosity,light_1,959.6
2025-10-03 13:15:00,luminosity,light_2,1004.6
2025-10-03 13:15:00,luminosity,light_3,1023.9
2025-10-03 13:15:00,occupancy,occ_1,0.0
2025-10-03 13:15:00,occupancy,occ_2,1.0
2025-10-03 13:15:00,occupancy,occ_3,0.0
2025-10-03 13:15:00,occupancy,occ_4,1.0
2025-10-03 13:15:00,occupancy,occ_5,0.0
2025-10-03 13:30:00,temperature,temp_1,24.05
2025-10-03 13:30:00,temperature,temp_2,23.24
2025-10-03 13:30:00,temperature,temp_3,22.51
2025-10-03 13:30:00,luminosity,light_1,1020.5
2025-10-03 13:30:00,luminosity,light_2,981.8
2025-10-03 13:30:00,luminosity,light_3,1040.7
2025-10-03 13:30:00,occupancy,occ_1,1.0
2025-10-03 13:30:00,occupancy,occ_2,1.0
2025-10-03 13:30:00,occupancy,occ_3,1.0
2025-10-03 13:30:00,occupancy,occ_4,0.0
2025-10-03 13:30:00,occupancy,occ_5,1.0
2025-10-03 13:45:00,temperature,temp_1,22.83
2025-10-03 13:45:00,temperature,temp_2,23.26
2025-10-03 13:45:00,temperature,temp_3,23.88
2025-10-03 13:45:00,luminosity,light_1,971.0
2025-10-03 13:45:00,luminosity,light_2,984.1
2025-10-03 13:45:00,luminosity,light_3,981.9
2025-10-03 13:45:00,occupancy,occ_1,1.0
2025-10-03 13:45:00,occupancy,occ_2,1.0
2025-10-03 13:45:00,occupancy,occ_3,1.0
2025-10-03 13:45:00,occupancy,occ_4,0.0
2025-10-03 13:45:00,occupancy,occ_5,1.0
2025-10-03 14:00:00,temperature,temp_1,23.07
2025-10-03 14:00:00,temperature,temp_2,24.37
2025-10-03 14:00:00,temperature,temp_3,23.51
2025-10-03 14:00:00,luminosity,light_1,904.8
2025-10-03 14:00:00,luminosity,light_2,918.1
2025-10-03 14:00:00,luminosity,light_3,942.4
2025-10-03 14:00:00,occupancy,occ_1,1.0
2025-10-03 14:00:00,occupancy,occ_2,1.0
2025-10-03 14:00:00,occupancy,occ_3,1.0
2025-10-03 14:00:00,occupancy,occ_4,0.0
2025-10-03 14:00:00,occupancy,occ_5,0.0
2025-10-03 14:15:00,temperature,temp_1,23.86
2025-10-03 14:15:00,temperature,temp_2,23.13
2025-10-03 14:15:00,temperature,temp_3,22.75
2025-10-03 14:15:00,luminosity,light_1,920.5
2025-10-03 14:15:00,luminosity,light_2,890.2
2025-10-03 14:15:00,luminosity,light_3,878.8
2025-10-03 14:15:00,occupancy,occ_1,0.0
2025-10-03 14:15:00,occupancy,occ_2,0.0
2025-10-03 14:15:00,occupancy,occ_3,1.0
2025-10-03 14:15:00,occupancy,occ_4,1.0
2025-10-03 14:15:00,occupancy,occ_5,0.0
2025-10-03 14:30:00,temperature,temp_1,23.97
2025-10-03 14:30:00,temperature,temp_2,23.0
2025-10-03 14:30:00,temperature,temp_3,22.23
2025-10-03 14:30:00,luminosity,light_1,912.0
2025-10-03 14:30:00,luminosity,light_2,913.8
2025-10-03 14:30:00,luminosity,light_3,927.1
2025-10-03 14:30:00,occupancy,occ_1,0.0
2025-10-03 14:30:00,occupancy,occ_2,0.0
2025-10-03 14:30:00,occupancy,occ_3,0.0
2025-10-03 14:30:00,occupancy,occ_4,0.0
2025-10-03 14:30:00,occupancy,occ_5,1.0
2025-10-03 14:45:00,temperature,temp_1,24.45
2025-10-03 14:45:00,temperature,temp_2,23.11
2025-10-03 14:45:00,temperature,temp_3,23.4
2025-10-03 14:45:00,luminosity,light_1,846.8
2025-10-03 14:45:00,luminosity,light_2,939.6
2025-10-03 14:45:00,luminosity,light_3,933.1
2025-10-03 14:45:00,occupancy,occ_1,1.0
2025-10-03 14:45:00,occupancy,occ_2,1.0
2025-10-03 14:45:00,occupancy,occ_3,1.0
2025-10-03 14:45:00,occupancy,occ_4,1.0
2025-10-03 14:45:00,occupancy,occ_5,1.0
2025-10-03 15:00:00,temperature,temp_1,23.29
2025-10-03 15:00:00,temperature,temp_2,23.51
2025-10-03 15:00:00,temperature,temp_3,22.8
2025-10-03 15:00:00,luminosity,light_1,785.8
2025-10-03 15:00:00,luminosity,light_2,778.5
2025-10-03 15:00:00,luminosity,light_3,776.6
2025-10-03 15:00:00,occupancy,occ_1,0.0
2025-10-03 15:00:00,occupancy,occ_2,1.0
2025-10-03 15:00:00,occupancy,occ_3,1.0
2025-10-03 15:00:00,occupancy,occ_4,0.0
2025-10-03 15:00:00,occupancy,occ_5,0.0
2025-10-03 15:15:00,temperature,temp_1,22.99
2025-10-03 15:15:00,temperature,temp_2,23.27
2025-10-03 15:15:00,temperature,temp_3,23.48
2025-10-03 15:15:00,luminosity,light_1,774.4
2025-10-03 15:15:00,luminosity,light_2,776.8
2025-10-03 15:15:00,luminosity,light_3,811.1
2025-10-03 15:15:00,occupancy,occ_1,1.0
2025-10-03 15:15:00,occupancy,occ_2,1.0
2025-10-03 15:15:00,occupancy,occ_3,0.0
2025-10-03 15:15:00,occupancy,occ_4,0.0
2025-10-03 15:15:00,occupancy,occ_5,0.0
2025-10-03 15:30:00,temperature,temp_1,24.31
2025-10-03 15:30:00,temperature,temp_2,22.52
2025-10-03 15:30:00,temperature,temp_3,22.99
2025-10-03 15:30:00,luminosity,light_1,764.7
2025-10-03 15:30:00,luminosity,light_2,791.9
2025-10-03 15:30:00,luminosity,light_3,785.2
2025-10-03 15:30:00,occupancy,occ_1,1.0
2025-10-03 15:30:00,occupancy,occ_2,1.0
2025-10-03 15:30:00,occupancy,occ_3,1.0
2025-10-03 15:30:00,occupancy,occ_4,1.0
2025-10-03 15:30:00,occupancy,occ_5,1.0
2025-10-03 15:45:00,temperature,temp_1,22.91
2025-10-03 15:45:00,temperature,temp_2,22.89
2025-10-03 15:45:00,temperature,temp_3,23.22
2025-10-03 15:45:00,luminosity,light_1,780.8
2025-10-03 15:45:00,luminosity,light_2,795.3
2025-10-03 15:45:00,luminosity,light_3,810.8
2025-10-03 15:45:00,occupancy,occ_1,0.0
2025-10-03 15:45:00,occupancy,occ_2,1.0
2025-10-03 15:45:00,occupancy,occ_3,1.0
2025-10-03 15:45:00,occupancy,occ_4,1.0
2025-10-03 15:45:00,occupancy,occ_5,1.0
2025-10-03 16:00:00,temperature,temp_1,22.8
2025-10-03 16:00:00,temperature,temp_2,22.44
2025-10-03 16:00:00,temperature,temp_3,23.62
2025-10-03 16:00:00,luminosity,light_1,600.8
2025-10-03 16:00:00,luminosity,light_2,545.3
2025-10-03 16:00:00,luminosity,light_3,593.3
2025-10-03 16:00:00,occupancy,occ_1,1.0
2025-10-03 16:00:00,occupancy,occ_2,1.0
2025-10-03 16:00:00,occupancy,occ_3,1.0
2025-10-03 16:00:00,occupancy,occ_4,1.0
2025-10-03 16:00:00,occupancy,occ_5,1.0
2025-10-03 16:15:00,temperature,temp_1,22.7
2025-10-03 16:15:00,temperature,temp_2,23.58
2025-10-03 16:15:00,temperature,temp_3,23.42
2025-10-03 16:15:00,luminosity,light_1,606.1
2025-10-03 16:15:00,luminosity,light_2,577.8
2025-10-03 16:15:00,luminosity,light_3,601.3
2025-10-03 16:15:00,occupancy,occ_1,1.0
2025-10-03 16:15:00,occupancy,occ_2,1.0
2025-10-03 16:15:00,occupancy,occ_3,1.0
2025-10-03 16:15:00,occupancy,occ_4,0.0
2025-10-03 16:15:00,occupancy,occ_5,1.0
2025-10-03 16:30:00,temperature,temp_1,21.52
2025-10-03 16:30:00,temperature,temp_2,23.08
2025-10-03 16:30:00,temperature,temp_3,23.71
2025-10-03 16:30:00,luminosity,light_1,551.8
2025-10-03 16:30:00,luminosity,light_2,603.7
2025-10-03 16:30:00,luminosity,light_3,624.6
2025-10-03 16:30:00,occupancy,occ_1,1.0
2025-10-03 16:30:00,occupancy,occ_2,1.0
2025-10-03 16:30:00,occupancy,occ_3,1.0
2025-10-03 16:30:00,occupancy,occ_4,0.0
2025-10-03 16:30:00,occupancy,occ_5,0.0
2025-10-03 16:45:00,temperature,temp_1,23.05
2025-10-03 16:45:00,temperature,temp_2,22.61
2025-10-03 16:45:00,temperature,temp_3,23.08
2025-10-03 16:45:00,luminosity,light_1,595.2
2025-10-03 16:45:00,luminosity,light_2,570.6
2025-10-03 16:45:00,luminosity,light_3,602.5
2025-10-03 16:45:00,occupancy,occ_1,1.0
2025-10-03 16:45:00,occupancy,occ_2,0.0
2025-10-03 16:45:00,occupancy,occ_3,1.0
2025-10-03 16:45:00,occupancy,occ_4,1.0
2025-10-03 16:45:00,occupancy,occ_5,1.0
2025-10-03 17:00:00,temperature,temp_1,23.18
2025-10-03 17:00:00,temperature,temp_2,21.64
2025-10-03 17:00:00,temperature,temp_3,22.26
2025-10-03 17:00:00,luminosity,light_1,319.0
2025-10-03 17:00:00,luminosity,light_2,363.9
2025-10-03 17:00:00,luminosity,light_3,361.5
2025-10-03 17:00:00,occupancy,occ_1,0.0
2025-10-03 17:00:00,occupancy,occ_2,0.0
2025-10-03 17:00:00,occupancy,occ_3,0.0
2025-10-03 17:00:00,occupancy,occ_4,0.0
2025-10-03 17:00:00,occupancy,occ_5,0.0
2025-10-03 17:15:00,temperature,temp_1,22.25
2025-10-03 17:15:00,temperature,temp_2,23.23
2025-10-03 17:15:00,temperature,temp_3,22.27
2025-10-03 17:15:00,luminosity,light_1,373.5
2025-10-03 17:15:00,luminosity,light_2,352.1
2025-10-03 17:15:00,luminosity,light_3,397.3
2025-10-03 17:15:00,occupancy,occ_1,1.0
2025-10-03 17:15:00,occupancy,occ_2,1.0
2025-10-03 17:15:00,occupancy,occ_3,1.0
2025-10-03 17:15:00,occupancy,occ_4,0.0
2025-10-03 17:15:00,occupancy,occ_5,1.0
2025-10-03 17:30:00,temperature,temp_1,23.25
2025-10-03 17:30:00,temperature,temp_2,23.36
2025-10-03 17:30:00,temperature,temp_3,22.19
2025-10-03 17:30:00,luminosity,light_1,344.2
2025-10-03 17:30:00,luminosity,light_2,355.4
2025-10-03 17:30:00,luminosity,light_3,384.1
2025-10-03 17:30:00,occupancy,occ_1,0.0
2025-10-03 17:30:00,occupancy,occ_2,1.0
2025-10-03 17:30:00,occupancy,occ_3,1.0
2025-10-03 17:30:00,occupancy,occ_4,1.0
2025-10-03 17:30:00,occupancy,occ_5,0.0
2025-10-03 17:45:00,temperature,temp_1,22.21
2025-10-03 17:45:00,temperature,temp_2,22.85
2025-10-03 17:45:00,temperature,temp_3,21.82
2025-10-03 17:45:00,luminosity,light_1,361.0
2025-10-03 17:45:00,luminosity,light_2,354.6
2025-10-03 17:45:00,luminosity,light_3,371.5
2025-10-03 17:45:00,occupancy,occ_1,1.0
2025-10-03 17:45:00,occupancy,occ_2,1.0
2025-10-03 17:45:00,occupancy,occ_3,1.0
2025-10-03 17:45:00,occupancy,occ_4,0.0
2025-10-03 17:45:00,occupancy,occ_5,0.0
2025-10-03 18:00:00,temperature,temp_1,21.82
2025-10-03 18:00:00,temperature,temp_2,22.51
2025-10-03 18:00:00,temperature,temp_3,22.66
2025-10-03 18:00:00,luminosity,light_1,37.8
2025-10-03 18:00:00,luminosity,light_2,143.0
2025-10-03 18:00:00,luminosity,light_3,73.0
2025-10-03 18:00:00,occupancy,occ_1,0.0
2025-10-03 18:00:00,occupancy,occ_2,0.0
2025-10-03 18:00:00,occupancy,occ_3,0.0
2025-10-03 18:00:00,occupancy,occ_4,0.0
2025-10-03 18:00:00,occupancy,occ_5,0.0
